Stany magazynowe towarów: na dzień 2026-09-07, jednostka dodatkowa2	
Kod towaru		nazwa towaru		jm		stan	cena	wartość		
18S14/12 F/W grey		Sklejka liściasta antypoślizgowa 18x1500x3000 F/W szara		m3		0	0,00	0,00		
18S14/12 F/WH+		Sklejka liściasta antypoślizgowa 18x1500x3000 F/W heksa plus		m3		0	0,00	0,00		
18S14/12 F/WH+ grey		Sklejka liściasta antypoślizgowa 18x1500x3000 F/W heksa plus szara		m3		0	0,00	0,00		
18S14/12 F/WH+ grey/d.br.		Sklejka liściasta antypoślizgowa 18x1500x3000 F/W heksa plus szara/brązowa		m3		0,405	3486,18	1411,90		
18S14/12 F/WH+ multigrey		Sklejka liściasta antypoślizgowa 18x1500x3000 F/W heksa plus multigrey		m3		0	0,00	0,00		
18S14/12 F/WLH green		sklejka liściasta WD 18x1500x3000, antypoślizgowa SMOOTH zielona.		m3		0	0,00	0,00		
18S14/141 F/W		Sklejka liściasta antypoślizgowa 18x2022x3047 F/W		m3		0	0,00	0,00		
18S14/22 F/W		Sklejka liściasta antypoślizgowa 18x1525x2440 F/W		m3		0	0,00	0,00		
18S14/27 F/W		Sklejka liściasta antypoślizgowa 18x2150x3850 F/W		m3		5,0659	5085,70	25763,65		
18S14/27 F/W grey		Sklejka liściasta antypoślizgowa 18x2150x3850mm F/W szara		m3		0	0,00	0,00		
18s14/27 F/WH+		Sklejka liściasta antypoślizgowa 18x2150x3850 F/W heksa plus		m3		0	0,00	0,00		
18S14/27 F/WH+ s.grey/d.br.		Sklejka liściasta antypoślizgowa 18x2150x3850 heksa plus szara/ciemny brąz		m3		0,149	4884,91	727,66		
18S14/28 F/W		Sklejka liściasta antypoślizgowa 18x1525x3000 F/W		m3		0	0,00	0,00		
18S14/29 F/W		Sklejka liściasta antypoślizgowa 18x1250x3050 F/W		m3		0	0,00	0,00		
18S14/39 F/W		Sklejka liściasta antypoślizgowa TRANS HEAVY 18x1220x2500 F/W		m3		0	0,00	0,00		
18S14/50 F/W		Sklejka liściasta antypoślizgowa 18x1500x2100 F/W		m3		6,804	5232,29	35600,47		
18S14/56 F/W		Sklejka liściasta antypoślizgowa 18x1525x2750 F/W		m3		0	0,00	0,00		
18S14/57 F/W		Sklejka liściasta antypoślizgowa 18x2150x3340 F/W		m3		0	0,00	0,00		
18S14/57 F/WH+		Sklejka liściasta antypoślizgowa 18x2150x3340 F/W heksa plus		m3		0	0,00	0,00		
18S14/60 F/W		Sklejka liściasta antypoślizgowa 18x1250x2750 F/W		m3		0,062	3196,66	198,19		
18S14/62 F/W		Sklejka liściasta antypoślizgowa 18x2150x3050 F/W		m3		0,1105	3843,64	424,73		
18S14/62 F/WH+		Sklejka liściasta antypoślizgowa 18x2150x3050 F/W heksa plus		m3		2,597	5326,10	13831,88		
18S14/69 F/W		Sklejka liściasta antypoślizgowa 18x2150x1525 F/W		m3		0	0,00	0,00		
18S14/75 F/W		Sklejka liściasta antypoślizgowa 18x2150x4000 F/W		m3		0	0,00	0,00		
18S14/75 F/W black		Sklejka liściasta antypoślizgowa 18x2150x4000 F/W czarna		m3		0	0,00	0,00		
18S14/75 F/WH+		Sklejka liściasta antypoślizgowa 18x2150x4000 F/W heksa plus		m3		0	0,00	0,00		
18S14/75 F/WH+ grey/d.br.		Sklejka liściasta antyposlizgowa 18x2150x4000 F/W Heksa plus szara/ciemny brąz		m3		0	0,00	0,00		
18S14/76 F/W		Sklejka liściasta antypoślizgowa 18x1525x3660 F/W		m3		0	0,00	0,00		
18S14/76 F/WH+		Sklejka liściasta antypoślizgowa 18x1525x3660 F/W heksa plus		m3		0	0,00	0,00		
18S14/77 F/W		Sklejka liściasta antypoślizgowa 18x2290x4000 F/W		m3		2,309	4924,69	11371,12		
18S14/77 F/W H+		Sklejka liściasta antypoślizgowa 18x2290x4000 F/W heksa plus		m3		0	0,00	0,00		
18S14/90 F/W		Sklejka liściasta antypoślizgowa 18x1525x3340 F/W		m3		0	0,00	0,00		
18S14/93 F/W		Sklejka liściasta antypoślizgowa 18x1900x4000 F/W		m3		0	0,00	0,00		
18S14/FPN1 F/W		sklejka liściasta WD, gr. 18 mm, antypoślizgowa 18x1950x3490mm		m3		0	0,00	0,00		
18S14/STA1		18S14/STA1 (18x2022x3047mm)		m3		0	0,00	0,00		
18S14/STA2		18S14/STA2 (18x1795x3575mm)		m3		0	0,00	0,00		
18S15/03 F/W		Sklejka liściasta antypoślizgowa 18x1220x2440 F/W		m3		0	0,00	0,00		
18S15/03 F/WH+ black		Sklejka liściasta antypoślizgowa 18x1220x2440 F/W Heksa plus black		m3		2,625	2828,59	7425,06		
18S15/03 RHOMB black		Sklejka liściasta antypoślizgowa czarna RIGA RHOMB 18x1220x2440 F/W		m3		1,875	4355,03	8165,69		
18S15/04 F/W		Sklejka liściasta antypoślizgowa 18x2440x1220 F/W		m3		0	0,00	0,00		
18S15/05 F/W		Sklejka liściasta antypoślizgowa 18x1250x2500 F/W		m3		7,142	3206,29	22899,27		
18S15/05 F/WH+		Sklejka liściasta antypoślizgowa 18x1250x2500 F/W heksa plus		m3		0	0,00	0,00		
18S15/05 F/WH+ grey		Sklejka liściasta antypoślizgowa 18x1250x2500 F/W heksa plus szara		m3		0	0,00	0,00		
18S15/05 F/WH+ grey/d.br.		Sklejka liściasta antypoślizgowa 18x1250x2500 F/W heksa plus szara/brąz		m3		0	0,00	0,00		
18S15/07 F/W		Sklejka liściasta antypoślizgowa 18x1500x2500 F/W		m3		0	0,00	0,00		
18S15/07 F/W H+		Sklejka liściasta antypoślizgowa Heksa plus 18x1500x2500 F/W		m3		0,134	3886,72	520,67		
18S15/09 F/W		Sklejka liściasta antypoślizgowa 18x1525x2500 F/W		m3		1,991	3064,10	6100,62		
18S15/09 F/WH+		Sklejka liściasta antypoślizgowa 18x1525x2500 Heksa Plus		m3		0	0,00	0,00		
18S15/100 F/W		Sklejka liściasta antypoślizgowa 18x2150x3660 F/W		m3		0	0,00	0,00		
18S15/104 F/W		Sklejka liściasta antypoślizgowa 18x1850x3660 F/W		m3		0	0,00	0,00		
18S15/104 F/WH+		Sklejka liściasta antypoślizgowa 18x1850x3660 F/W heksa plus		m3		0	0,00	0,00		
18S15/109 F/W		Sklejka liściasta antypoślizgowa 18x1850x3050 F/W		m3		1,219	3070,23	3742,61		
18S15/11 F/W		Sklejka liściasta antypoślizgowa 18x1525x3050 F/W		m3		0	0,00	0,00		
18S15/11 F/WH+		Sklejka liściasta antypoślizgowa 18x1525x3050 Heksa Plus		m3		0	0,00	0,00		
18S15/12 F/W		Sklejka liściasta antypoślizgowa 18x1500x3000 F/W		m3		0	0,00	0,00		
18S15/12 F/WH		Sklejka liściasta antypoślizgowa 18x1500x3000 F/W heksa		m3		0	0,00	0,00		
18S15/12 F/WLH green		Sklejka liściasta antypoślizgowa 18x1500x3000 F/W heksa zielona		m3		0	0,00	0,00		
18S15/27 F/W		Sklejka liściasta antypoślizgowa 18x2150x3850 F/W		m3		0	0,00	0,00		
18S15/27 F/W grey		Sklejka liściasta antypoślizgowa szara, gr. 18x2150x3850mm		m3		0	0,00	0,00		
18S15/27 F/WH+		Sklejka liściasta antypoślizgowa 18x2150x3850 F/W heksa plus		m3		0	0,00	0,00		
18S15/27 F/WH+ grey/d.br.		Sklejka liściasta antypoślizgowa 18x2150x3850 F/W heksa plus szara/ciemny brąz		m3		0	0,00	0,00		
18S15/28 F/W		Sklejka liściasta antypoślizgowa 18x1525x3000 F/W		m3		0	0,00	0,00		
18S15/29 F/W black		Sklejka liściasta antypoślizgowa 18x1250x3050 F/W black		m3		0,069	2979,01	205,55		
18S15/39 F/W		Sklejka liściasta antypoślizgowa 18x1220x2500 F/W		m3		0	0,00	0,00		
18S15/57 F/W		Sklejka liściasta antypoślizgowa 18x2150x3340 F/W		m3		0	0,00	0,00		
18S15/57 F/WH+		Sklejka liściasta antypoślizgowa 18x2150x3340 F/W heksa plus		m3		0	0,00	0,00		
18S15/57 F/WH+ black/d.br.		Sklejka liściasta antypoślizgowa 18x2150x3340 F/W heksa plus czarna/brąz		m3		0	0,00	0,00		
18S15/60 F/W		sklejka liściasta WD, gr. 18x1250x2750mm, antypoślizgowa		m3		0	0,00	0,00		
18S15/62 F/W		Sklejka liściasta antypoślizgowa 18x2150x3050 F/W		m3		0	0,00	0,00		
18S15/62 F/WH+		Sklejka liściasta antypoślizgowa 18x2150x3050 F/W Heksa Plus		m3		0	0,00	0,00		
18S15/75 F/W		Sklejka liściasta antypoślizgowa 18x2150x4000 F/W		m3		0	5555,56	0,01		
18S15/75 F/WH+		Sklejka liściasta antypoślizgowa 18x2150x4000 F/W Heksa Plus		m3		0	0,00	0,00		
18S15/75 F/WH+ black		Sklejka liściasta antypoślizgowa 18x2150x4000 F/W Heksa Plus czarna		m3		0	0,00	0,00		
18S15/76 F/W		Sklejka liściasta antypoślizgowa 18x1525x3660 F/W		m3		0	0,00	0,00		
18S15/77 F/W		Sklejka liściasta antypoślizgowa 18x2290x4000 F/W		m3		0	0,00	0,00		
18S15/90 F/W		Sklejka liściasta antypoślizgowa 18x1525x3340 F/W		m3		0	0,00	0,00		
18S15/91 F/WH+		Sklejka liściasta antypoślizgowa 18x1900x3340 F/W heksa plus		m3		0	0,00	0,00		
18S15/94 F/W		Sklejka liściasta antypoślizgowa 18x1250x3660 F/W		m3		0	0,00	0,00		
18S16/05 F/W		Sklejka liściasta antypoślizgowa 18x1250x2500 W/W		m3		0	0,00	0,00		
18S16/07 W/W		Sklejka liściasta antypoślizgowa 18x1500x2500 W/W		m3		0	0,00	0,00		
18S16/09 W/W		Sklejka liściasta antypoślizgowa 18x1525x2500 W/W		m3		0	0,00	0,00		
18S16/12 W/W		Sklejka liściasta antypoślizgowa 18x1500x3000 W/W		m3		0	0,00	0,00		
18S16/56 W/W		Sklejka liściasta antypoślizgowa 18x1525x2750 W/W		m3		0	0,00	0,00		
18S18/02		Sklejka liściasta suchotrwała 18x1525x1525 CP/C		m3		0	0,00	0,00		
18S18/04 E		Sklejka liściasta wodoodporna 18x2440x1220 CP/C		m3		0	0,00	0,00		
18S18/05 E		Sklejka liściasta wodoodporna 18x1250x2500 CP/C		m3		0	0,00	0,03		
18S18/06 E		Sklejka liściasta wodoodporna 18x2500x1250 CP/C FSC Mix Credit SGSCH-COC-009690		m3		0	0,00	0,00		
18S18/09 MR		Sklejka liściasta brzozowa 18x1525x2500 CP/C		m3		0	0,00	0,00		
18S18/11 E		Sklejka liściasta wodoodporna 18x1525x3050 CP/C		m3		0	0,00	0,00		
18S18/118 E		Sklejka liściasta wodoodporna 18x1245x2465mm		m3		0	0,00	0,00		
18S18/12 E		Sklejka liściasta wodoodporna 18x1500x3000 CP/C		m3		0	0,00	0,00		
18S18/19 E		Sklejka liściasta wodoodporna 18x1300x3050 CP/C		m3		0	0,00	0,00		
18S22/02		Sklejka liściasta suchotrwała 18x1525x1525 BB/C		m3		0	0,00	0,00		
18S22/03		Sklejka liściasta suchotrwała 18x1220x2440 BB/C		m3		0	0,00	0,00		
18S22/03 E		Sklejka liściasta wodoodporna 18x1220x2440 BB/C		m3		0	0,00	0,00		
18S22/04 E		Sklejka liściasta wodoodporna 18x2440x1220 BB/C		m3		0	0,00	0,00		
18S22/05 E		Sklejka liściasta wodoodporna 18x1250x2500 BB/C		m3		0	0,00	0,00		
18S22/05 RP		Sklejka radiata pine BB/CC 18x1250x2500		m3		0	0,00	0,00		
18S22/06 E		Sklejka liściasta wodoodporna 18x2500x1250 BB/C		m3		0	0,00	0,00		
18S22/11 E		Sklejka liściasta wodoodporna 18x1525x3050 BB/C		m3		0	0,00	0,00		
18S22/115 E		Sklejka liściasta wodoodporna 18x1540x3065 BB/C		m3		0	0,00	0,00		
18S22/12 E		Sklejka liściasta wodoodporna 18x1500x3000 BB/C		m3		0	0,00	0,00		
18S29/06 E IGL		sklejka iglasta, gr. 18x2500x1250		m3		0	0,00	0,00		
18S30/03 E		Sklejka liściasta wodoodporna 18x1220x2440 V/V		m3		0	0,00	0,00		
18S31/03		Płyta OSB3 18x1220x2440		m3		0	0,00	0,00		
18S31/05		Płyta OSB3 18x1250x2500		m3		0	0,00	0,00		
19S04/03 E		Sklejka liściasta wodoodporna 19x1220x2440 BB/BB		m3		0,962	3702,06	3561,38		
19S04/05 E		Sklejka liściasta wodoodporna 19x1250x2500 BB/BB		m3		0	0,00	0,00		
19S09/03 E		Sklejka liściasta wodoodporna 19x1220x2440 WG/WG		m3		1,98	3398,93	6729,89		
19S11/03 E S2S		Sklejka liściasta wodoodporna 19x1220x2440 S2S		m3		0	0,00	0,00		
19S11/12 PQ		Sklejka liściasta wodoodporna 19x1500x3000		m3		0	0,00	0,00		
19S11/12 PQF		Sklejka liściasta wodoodporna 19x1500x3000		m3		0	0,00	0,00		
19S12/03 F/F		Sklejka liściasta foliowana 19x1220x2440 F/F		m3		0	0,00	0,00		
19S12/03 F/F black		Sklejka liściasta foliowana 19x1220x2440 F/F czarna		m3		0	0,00	0,00		
19S12/03 F/F blue		Sklejka liściasta foliowana 19x1220x2440 F/F niebieska		m3		0	0,00	0,00		
19S12/03 F/F c.less		Sklejka liściasta foliowana 19x1220x2440 F/F transparentna		m3		0	0,00	0,00		
19S12/03 F/F grey		Sklejka liściasta foliowana 19x1220x2440 F/F szara		m3		0,1124	4041,93	454,46		
19S12/03 F/F Opal white		Sklejka liściasta foliowana 19x1220x2440 F/F opal white		m3		0	0,00	0,00		
19S12/03 M/M colorless MR		Sklejka liściasta 19x1220x2440 M/M Transparentna		m3		0	0,00	0,00		
19S12/03 M/M white		Sklejka liściasta foliowana 19x1220x2440 M/M		m3		1,244	4049,32	5037,35		
19S13/03 M/M colorless		Sklejka liściasta melamina bezbarwna 19x1220x2440 M/M		m3		5,8813	3680,24	21644,51		
19S13/03 M/M White		Sklejka liściasta melamina biała 19x1220x2440 M/M		m3		0	0,00	0,00		
19S13/11 F/F		Sklejka liściasta foliowana 19x1525x3050 F/F		m3		0	0,00	0,00		
19S13/86 F/F		Sklejka liściasta foliowana 19x1220x3660 F/F		m3		0	0,00	0,00		
19S14/03 F/H+ black		Sklejka liściasta antypoślizgowa 19x1220x2440 F/WH+ czarna		m3		5,09	3233,80	16460,05		
20S12/05 F/F AKA		Sklejka foliowana liściasta 20x1250x2500 F/F		m3		0	0,00	0,00		
20S12/05 F/F CH		Sklejka topolowa foliowana 20x1250x2500 F/F		m3		0	0,00	0,00		
20S13/05 F/F CH		Sklejka topolowa foliowana 20x1250x2500 F/F		m3		0	0,00	0,00		
21S02/02		Sklejka liściasta suchotrwała 21x1525x1525 B/BB		m3		0	0,00	0,00		
21S02/05 E		Sklejka liściasta wodoodporna 21x1250x2500 B/BB		m3		0	0,00	0,00		
21S03/12 E		Sklejka liściasta wodoodporna 21x1500x3000 S/BB		m3		0	0,00	0,00		
21S04/02		Sklejka liściasta suchotrwała 21x1525x1525 BB/BB		m3		0	0,00	0,00		
21S04/03 E		Sklejka liściasta wodoodporna 21x1220x2440 BB/BB		m3		0	0,00	0,00		
21S04/04 E		Sklejka liściasta wodoodporna 21x2440x1220 BB/BB		m3		0,438	3779,27	1655,32		
21S04/05 E		Sklejka liściasta wodoodporna 21x1250x2500 BB/BB		m3		0	0,00	0,00		
21S04/05 MR T		Sklejka topolowa suchotrwała bielona 21x1250x2500 BB/BB		m3		0	0,00	0,00		
21S04/05 Prime MR		Sklejka liściasta suchotrwała 21x1250x2500 BB/BB Prime		m3		0	0,00	0,00		
21S04/06 E		Sklejka liściasta wodoodporna 21x2500x1250 BB/BB		m3		0	0,00	0,00		
21S04/104 E		Sklejka liściasta wodoodporna 21x1850x3660 BB/BB		m3		0	0,00	0,00		
21S04/11 E		Sklejka liściasta wodoodporna 21x1525x3050 BB/BB		m3		2,735	3967,36	10850,73		
21S04/12 E		Sklejka liściasta wodoodporna 21x1500x3000 BB/BB		m3		3,969	3765,63	14945,78		
21S04/12 MR		Sklejka liściasta suchotrwała 21x1500x3000 BB/BB		m3		0	0,00	0,00		
21S04/75 E		Sklejka liściasta wodoodporna 21x2150x4000 BB/BB		m3		0	0,00	0,00		
21S05/02		Sklejka liściasta suchotrwała 21x1525x1525 BB/CP		m3		0	0,00	0,00		
21S05/03 E		Sklejka liściasta wodoodporna 21x1220x2440 BB/CP		m3		0	0,00	0,00		
21S05/05		Sklejka iglasta wodoodporna 21x1250x2500 BB/CP		m3		0	0,00	0,00		
21S05/05 E		Sklejka liściasta wodoodporna 21x1250x2500 BB/CP		m3		0	0,00	0,08		
21S05/06 E		Sklejka liściasta wodoodporna 21x2500x1250 BB/CP		m3		0	0,00	0,00		
21S05/06 E BX		Sklejka iglasta wodoodporna 21x2500x1250 BX		m3		0	0,00	0,00		
21S05/11 E		Sklejka liściasta wodoodporna 21x1525x3050 BB/CP		m3		0	0,00	0,00		
21S05/12 E		Sklejka liściasta wodoodporna 21x1500x3000 BB/CP		m3		4,6305	3000,00	13891,50		
21S06/03 E		Sklejka liściasta wodoodporna 21x1220x2440 BB/WG		m3		0	0,00	0,00		
21S06/04 E		Sklejka liściasta wodoodporna 21x2440x1220 BB/WG		m3		13,126	3464,23	45471,45		
21S06/05 E		Sklejka liściasta wodoodporna 21x1250x2500 BB/WG		m3		0	0,00	0,00		
21S06/06 E		Sklejka liściasta wodoodporna 21x2500x1250 BB/WG		m3		1,9679	3622,58	7128,89		
21S06/11 E		Sklejka liściasta wodoodporna 21x1525x3050 BB/WG		m3		0	0,00	0,00		
21S06/12 E		Sklejka liściasta wodoodporna 21x1500x3000 BB/WG		m3		5,292	3536,91	18717,31		
21S06/12 MR		Sklejka liściasta suchotrwała 21x1500x3000 BB/WG		m3		0	0,00	0,00		
21S07/02		Sklejka liściasta suchotrwała 21x1525x1525 CP/CP		m3		0	0,00	0,00		
21S07/05 E		Sklejka liściasta wodoodporna 21x1250x2500 CP/CP		m3		0	0,00	0,00		
21S07/06 E		Sklejka liściasta wodoodporna 21x2500x1250 CP/CP		m3		0	0,00	0,00		
21S07/12 E		Sklejka liściasta wodoodporna 21x1500x3000 CP/CP		m3		0	0,00	0,00		
21S08/06 E		Sklejka liściasta wodoodporna 21x2500x1250 WGE/WGE		m3		11,813	3311,41	39117,64		
21S09/03 E		Sklejka liściasta wodoodporna 21x1220x2440 WG/WG		m3		0	0,00	0,00		
21S09/04 E		Sklejka liściasta wodoodporna 21x2440x1220 WG/WG		m3		1,875	3128,91	5866,71		
21S09/05 E		Sklejka liściasta wodoodporna 21x1250x2500 WG/WG		m3		4,725	3181,95	15034,71		
21S09/06 E		Sklejka liściasta wodoodporna 21x2500x1250 WG/WG		m3		1,969	3114,04	6131,55		
21S09/11 E		Sklejka liściasta wodoodporna 21x1525x3050 WG/WG		m3		0	0,00	0,00		
21S09/12 E		Sklejka liściasta wodoodporna 21x1500x3000 WG/WG		m3		0	0,00	0,00		
21S10/02		Sklejka liściasta suchotrwała 21x1525x1525 C/C		m3		0	0,00	0,00		
21S10/03 E		Sklejka liściasta wodoodporna 21x1220x2440 C/C		m3		0	0,00	0,00		
21S10/05 E		Sklejka liściasta wodoodporna 21x1250x2500 C/C		m3		0	0,00	0,00		
21S10/05 E S2S		Sklejka liściasta wodoodporna 21x1250x2500 C/C S2S		m3		11,7447	3016,95	35433,25		
21S10/05 E TB		Sklejka bintangor/topola 21x1250x2500 C/C		m3		0	0,00	0,00		
21S10/05 MR		Sklejka liściasta suchotrwała 21x1250x2500 C/C		m3		0	0,00	0,00		
21S10/06 E		Sklejka liściasta wodoodporna 21x2500x1250 C/C		m3		0	0,00	0,00		
21S10/42 E		Sklejka liściasta wodoodporna 21x1500x1500 C/C		m3		0	0,00	0,00		
21S11/02 PQ F		Sklejka liściasta foliowana 21x1525x1525		m3		0	0,00	0,00		
21S11/03 E		Sklejka liściasta wodoodporna 21x1220x2440		m3		0	0,00	0,00		
21S11/03 PQ		Sklejka liściasta wodoodporna 21x1220x2440		m3		0	0,00	0,00		
21S11/05 E		Sklejka liściasta wodoodporna 21x1250x2500		m3		0	0,00	0,00		
21S11/05 E PQ		Sklejka liściasta wodoodporna 21x1250x2500		m3		0	0,00	0,00		
21S11/05 E PQ-F		Sklejka liściasta wodoodporna laminowana 21x1250x2500		m3		0	0,00	0,00		
21S11/07 E		Sklejka liściasta wodoodporna 21x1500x2500		m3		0	0,00	0,00		
21S11/07 E PQ		Sklejka liściasta wodoodporna 21x1500x2500		m3		0	0,00	0,00		
21S11/07 PQ F		Sklejka liściasta wodoodporna 21x1500x2500		m3		0	0,00	0,00		
21S11/09 PQ		Sklejka liściasta wodoodporna 21x1525x2500		m3		0	0,00	0,00		
21S11/11 E		Sklejka liściasta wodoodporna 21x1525x3050		m3		0,098	1877,84	184,03		
21S11/11 PQ		Sklejka liściasta wodoodporna 21x1525x3050		m3		0,586	923,23	541,01		
21S11/11 PQ-F		Sklejka liściasta wodoodporna 21x1525x3050		m3		0	0,00	0,00		
21S11/12 E		Sklejka liściasta wodoodporna 21x1500x3000		m3		0	0,00	0,00		
21S11/12 PQ		Sklejka liściasta wodoodporna 21x1500x3000		m3		0	0,00	0,00		
21S11/12 PQF		Sklejka liściasta foliowana 21x1500x3000		m3		0	0,00	0,00		
21S11/16 MR PQ		Sklejka liściasta MR 21x1500x2400		m3		0	0,00	0,00		
21S11/26 E		Sklejka liściasta wodoodporna 21x2150x1250		m3		0,338	1820,30	615,26		
21S11/26 PQ		Sklejka liściasta wodoodporna 21x2150x1250		m3		0,8466	929,01	786,47		
21S11/26 PQ F		Sklejka liściasta foliowana 21x2150x1250		m3		0,0197	2083,08	41,12		
21S11/30 E		Sklejka liściasta wodoodporna 21x1250x3000		m3		1,181	1714,88	2025,27		
21S11/40 E		Sklejka liściasta wodoodporna 21x1270x2550		m3		0	0,00	0,00		
21S11/60 E S2S		Sklejka liściasta wodoodporna 21x1250x2750 S2S		m3		0	0,00	0,00		
21S11/64 E PQ		Sklejka liściasta wodoodporna 21x1200x2400		m3		0	0,00	0,00		
21S11/69 E		Sklejka liściasta wodoodporna 21x2150x1525		m3		1,102	1716,96	1892,08		
21S11/69 PQ		Sklejka liściasta wodoodporna 21x2150x1525		m3		0	0,00	0,00		
21S11/69 PQ F		Sklejka liściasta wodoodporna 21x2150x1525		m3		0	0,00	0,00		
21S11/90 PQ F		Sklejka liściasta foliowana 21x1525x3340		m3		0	0,00	0,00		
21S12/03 F/F		Sklejka liściasta foliowana 21x1220x2440 F/F		m3		0	0,00	0,00		
21S12/03 M/M colorless MR		sklejka liściasta suchotrwała melamina bezbarwna 21x1220x2440		m3		0	0,00	0,00		
21S12/05 F/F		Sklejka liściasta foliowana 21x1250x2500 F/F		m3		36,6005	3663,65	134091,31		
21S12/05 F/F 220		Sklejka liściasta foliowana 21x1250x2500 F/F 220 g/m2		m3		0	0,00	0,00		
21S12/05 F/F 440		Sklejka liściasta foliowana 21x1250x2500 F/F 440 g/m2		m3		0	0,00	0,00		
21S12/05 F/F ACH		Sklejka topolowa foliowana 21x1250x2500 F/F		m3		0	0,00	0,00		
21S12/05 F/F AKA		Sklejka foliowana liściasta 21x1250x2500 F/F Akacja		m3		72,6962	1679,14	122066,97		
21S12/05 F/F black		Sklejka liściasta foliowana 21x1250x2500 F/F black		m3		0	0,00	0,00		
21S12/05 F/F CH		Sklejka topolowa foliowana 21x1250x2500 F/F		m3		0	0,00	0,00		
21S12/05 F/F DECK		Sklejka liściasta foliowana 21x1250x2500 F/F DECK		m3		0	0,00	0,00		
21S12/05 F/F EUK		Sklejka foliowana liściasta 21x1250x2500 F/F		m3		0	0,00	0,00		
21S12/05 F/F EZ		Sklejka foliowana liściasta 21x1250x2500 F/F Kauczuk		m3		0	0,00	0,00		
21S12/05 F/F logo		Sklejka liściasta foliowana 21x1250x2500 F/F logo		m3		0	0,00	0,00		
21S12/05 F/F SCH		Sklejka topolowa foliowana 21x1250x2500 F/F		m3		0	0,00	0,00		
21S12/05 F/F TE		Sklejka liściasta foliowana 21x1250x2500 F/F		m3		0	0,00	0,00		
21S12/05 PF/F		Sklejka liściasta foliowana 21x1250x2500 PF/F POLIFORM		m3		0	0,00	0,00		
21S12/05 PF/PF		Sklejka liściasta foliowana 21x1250x2500 PF/PF POLIFORM		m3		0	0,00	0,00		
21S12/07 F/F		Sklejka liściasta foliowana 21x1500x2500 F/F		m3		0	0,00	0,00		
21S12/105 F/F CH		Sklejka topolowa foliowana 21x2000x5400 F/F		m3		0	0,00	0,00		
21S12/11 F/F		Sklejka liściasta foliowana 21x1525x3050 F/F		m3		0,195	3008,62	586,68		
21S12/11 F/F 220		Sklejka liściasta foliowana 21x1525x3050 F/F 220 g/m2		m3		0	0,00	0,00		
21S12/11 F/F Black/D.br		Sklejka liściasta foliowana 21x1525x3050 F/F		m3		0,879	3070,27	2698,77		
21S12/12 F/F		Sklejka liściasta foliowana 21x1500x3000 F/F		m3		2,1409	4125,69	8832,54		
21S12/12 F/F 220		Sklejka liściasta foliowana 21x1500x3000 F/F 220 g/m2		m3		0	0,00	0,00		
21S12/12 F/F COMBI		Sklejka liściasta foliowana 21x1500x3000 F/F		m3		0	0,00	0,00		
21S12/12 F/F EUK		Sklejka foliowana liściasta 21x1500x3000 F/F		m3		0	0,00	0,00		
21S12/12 F/F grey/d.br.		Sklejka liściasta foliowana 21x1500x3000 F/F szara/brązowa		m3		0	0,00	0,00		
21S12/12 F/F logo		Sklejka liściasta foliowana 21x1500x3000 F/F logo		m3		0	0,00	0,00		
21S12/12 Mel/Mel c.less		Sklejka liściasta foliowana 21x1500x3000 F/F		m3		0	0,00	0,00		
21S12/133 F/F logo		Sklejka liściasta foliowana 21x1500x2674 F/F logo		m3		1,085	2763,66	2998,57		
21S12/23 F/F 220		Sklejka liściasta foliowana 21x1500x2700 F/F 220 g/m2		m3		2,977	2940,63	8754,27		
21S12/23 PF/PF		Sklejka liściasta 21x1500x2700mm PF/PF POLIFORM 100% PEFC		m3		0	0,00	0,00		
21S12/26 F/F		Sklejka liściasta foliowana 21x2150x1250 F/F		m3		0	0,00	0,00		
21S12/66 F/F		Sklejka liściasta foliowana 21x1500x3300 F/F		m3		0,936	2943,13	2754,77		
21S12/75 F/F 340 grey		Sklejka liściasta foliowana 21x2150x4000 F/F 340 g/m2 szara		m3		0	0,00	0,00		
21S12/BIA PF		Sklejka liściasta foliowana 21x2025x760 F/F FSC Mix Credit SGSCH-COC-009690		m3		0	0,00	0,00		
21S13/03 M/M trans		Sklejka liściasta suchotrwała 21x1220x2440 M/M Transparentna MR		m3		5,8759	3576,62	21015,86		
21S13/05 F/F		Sklejka liściasta foliowana 21x1250x2500 F/F		m3		11,682	2935,29	34289,96		
21S13/05 F/F CH		Sklejka topolowa foliowana 21x1250x2500 F/F		m3		0	0,00	0,00		
21S13/05 F/F LOGO		Sklejka liściasta foliowana 21x1250x2500 F/F logo		m3		0	0,00	0,00		
21S13/05 F/F RCH		Sklejka topolowa foliowana 21x1250x2500 F/F "Z uwagi na charakter produktu (sklejka z recyklingu) rękojmia za wady fizyczne wyłączona"		m3		0	0,00	0,01		
21S13/09 M/M colorless MR		Sklejka liściasta suchotrwała 21x1525x2500 M/M Transparentna		m3		0	0,00	0,00		
21S13/11 F/F		Sklejka liściasta foliowana 21x1525x3050 F/F		m3		11,9158	2998,29	35726,92		
21S13/12 F/F		Sklejka liściasta foliowana 21x1500x3000 F/F		m3		2,0818	2844,19	5920,99		
21S13/12 F/F LOGO		Sklejka liściasta foliowana 21x1500x3000 F/F logo		m3		0	0,00	0,00		
21S13/12 M/M colorless MR		Sklejka liściasta suchotrwała 21x1500x3000 M/M Transparentna Riga Outline		m3		0	0,00	0,00		
